case_id,event_order,event_type,agent_id,ts_label,payload_json,created_step
RC00000013,6,synthesis_ready,,T+10s,"{""type"":""synthesis"",""ts"":""T+10s"",""score"":56,""confidence"":0.78,""verdicts"":[{""agent"":""customer"",""label"":""Anomaly"",""level"":""MED"",""tone"":""warn""},{""agent"":""merchant"",""label"":""Merchant"",""level"":""HIGH"",""tone"":""danger""},{""agent"":""network"",""label"":""Network"",""level"":""MED"",""tone"":""warn""},{""agent"":""policy"",""label"":""Policy"",""level"":""REVIEW"",""tone"":""warn""}],""narrative"":""Elevated-risk investigation for RC00000013; keep under review pending confirmation."",""file"":""recommended_action_RC00000013.md"",""cited"":[{""f"":""customer_pattern_RC00000013.md"",""a"":""customer""},{""f"":""merchant_risk_RC00000013.md"",""a"":""merchant""},{""f"":""network_graph_RC00000013.json"",""a"":""network""},{""f"":""policy_match_RC00000013.md"",""a"":""policy""}],""actions"":[{""t"":""Manual review"",""d"":""Review USD 3080.40 transaction before release.""},{""t"":""Write risk note"",""d"":""Persist cluster_RING_153 as an elevated-risk signal.""}]}",481
RC00000014,1,system_event,,T+0s,"{""type"":""system"",""ts"":""T+0s"",""text"":""Case RC00000014 opened from transaction TX0000001262; P2 priority.""}",518
RC00000014,2,agent_message,customer,T+2s,"{""type"":""agent"",""agent"":""customer"",""ts"":""T+2s"",""narrative"":""C000016394 generated a PAYMENT transaction for USD 2928.30. The amount and flow shape are outside the normal synthetic baseline."",""finding"":""Customer anomaly: PAYMENT amount USD 2928.30.""}",518
RC00000014,3,agent_message,merchant,T+4s,"{""type"":""agent"",""agent"":""merchant"",""ts"":""T+4s"",""narrative"":""M00003960 has risk score 99; the transaction matches an elevated merchant or payout pattern."",""finding"":""Merchant or beneficiary risk score 99.""}",518
RC00000014,4,agent_message,network,T+6s,"{""type"":""agent"",""agent"":""network"",""ts"":""T+6s"",""narrative"":""The case graph links customer, device, payout account, and receiver with max edge risk 70."",""finding"":""Graph risk edge observed; cluster RING-154.""}",518
RC00000014,5,agent_message,policy,T+8s,"{""type"":""agent"",""agent"":""policy"",""ts"":""T+8s"",""narrative"":""Policy match recommends conditional review before release."",""finding"":""Conditional manual review.""}",518
RC00000014,6,synthesis_ready,,T+10s,"{""type"":""synthesis"",""ts"":""T+10s"",""score"":56,""confidence"":0.78,""verdicts"":[{""agent"":""customer"",""label"":""Anomaly"",""level"":""MED"",""tone"":""warn""},{""agent"":""merchant"",""label"":""Merchant"",""level"":""HIGH"",""tone"":""danger""},{""agent"":""network"",""label"":""Network"",""level"":""MED"",""tone"":""warn""},{""agent"":""policy"",""label"":""Policy"",""level"":""REVIEW"",""tone"":""warn""}],""narrative"":""Elevated-risk investigation for RC00000014; keep under review pending confirmation."",""file"":""recommended_action_RC00000014.md"",""cited"":[{""f"":""customer_pattern_RC00000014.md"",""a"":""customer""},{""f"":""merchant_risk_RC00000014.md"",""a"":""merchant""},{""f"":""network_graph_RC00000014.json"",""a"":""network""},{""f"":""policy_match_RC00000014.md"",""a"":""policy""}],""actions"":[{""t"":""Manual review"",""d"":""Review USD 2928.30 transaction before release.""},{""t"":""Write risk note"",""d"":""Persist cluster_RING_154 as an elevated-risk signal.""}]}",518
RC00000015,1,system_event,,T+0s,"{""type"":""system"",""ts"":""T+0s"",""text"":""Case RC00000015 opened from transaction TX0000001299; P1 priority.""}",555
RC00000015,2,agent_message,customer,T+2s,"{""type"":""agent"",""agent"":""customer"",""ts"":""T+2s"",""narrative"":""C000016875 generated a CASH_OUT transaction for USD 6822.00. The amount and flow shape are outside the normal synthetic baseline."",""finding"":""Customer anomaly: CASH_OUT amount USD 6822.00.""}",555
RC00000015,3,agent_message,merchant,T+4s,"{""type"":""agent"",""agent"":""merchant"",""ts"":""T+4s"",""narrative"":""C000017660 has risk score 82; the transaction matches an elevated merchant or payout pattern."",""finding"":""Merchant or beneficiary risk score 82.""}",555
RC00000015,4,agent_message,network,T+6s,"{""type"":""agent"",""agent"":""network"",""ts"":""T+6s"",""narrative"":""The case graph links customer, device, payout account, and receiver with max edge risk 92."",""finding"":""Graph risk edge observed; cluster RING-155.""}",555
RC00000015,5,agent_message,policy,T+8s,"{""type"":""agent"",""agent"":""policy"",""ts"":""T+8s"",""narrative"":""Policy match recommends hold, escalation, and dispute workflow."",""finding"":""Auto-hold and fraud-ops escalation.""}",555
RC00000015,6,synthesis_ready,,T+10s,"{""type"":""synthesis"",""ts"":""T+10s"",""score"":93,""confidence"":0.91,""verdicts"":[{""agent"":""customer"",""label"":""Anomaly"",""level"":""HIGH"",""tone"":""danger""},{""agent"":""merchant"",""label"":""Merchant"",""level"":""HIGH"",""tone"":""danger""},{""agent"":""network"",""label"":""Network"",""level"":""HIGH"",""tone"":""danger""},{""agent"":""policy"",""label"":""Policy"",""level"":""AUTO-HOLD"",""tone"":""warn""}],""narrative"":""High-confidence fraud investigation for RC00000015; keep the transaction held and open dispute workflow."",""file"":""recommended_action_RC00000015.md"",""cited"":[{""f"":""customer_pattern_RC00000015.md"",""a"":""customer""},{""f"":""merchant_risk_RC00000015.md"",""a"":""merchant""},{""f"":""network_graph_RC00000015.json"",""a"":""network""},{""f"":""policy_match_RC00000015.md"",""a"":""policy""}],""actions"":[{""t"":""Hold transaction"",""d"":""Keep USD 6822.00 held pending fraud-ops review.""},{""t"":""Open dispute case"",""d"":""Start customer-confirmation and dispute workflow.""},{""t"":""Write pattern memory"",""d"":""Persist cluster_RING_155 as a future recall signal.""}]}",555
RC00000016,1,system_event,,T+0s,"{""type"":""system"",""ts"":""T+0s"",""text"":""Case RC00000016 opened from transaction TX0000001383; P2 priority.""}",639
RC00000016,2,agent_message,customer,T+2s,"{""type"":""agent"",""agent"":""customer"",""ts"":""T+2s"",""narrative"":""C000017967 generated a CASH_OUT transaction for USD 2278.80. The amount and flow shape are outside the normal synthetic baseline."",""finding"":""Customer anomaly: CASH_OUT amount USD 2278.80.""}",639
RC00000016,3,agent_message,merchant,T+4s,"{""type"":""agent"",""agent"":""merchant"",""ts"":""T+4s"",""narrative"":""C000000096 has risk score 98; the transaction matches an elevated merchant or payout pattern."",""finding"":""Merchant or beneficiary risk score 98.""}",639
RC00000016,4,agent_message,network,T+6s,"{""type"":""agent"",""agent"":""network"",""ts"":""T+6s"",""narrative"":""The case graph links customer, device, payout account, and receiver with max edge risk 70."",""finding"":""Graph risk edge observed; cluster RING-156.""}",639
RC00000016,5,agent_message,policy,T+8s,"{""type"":""agent"",""agent"":""policy"",""ts"":""T+8s"",""narrative"":""Policy match recommends conditional review before release."",""finding"":""Conditional manual review.""}",639
RC00000016,6,synthesis_ready,,T+10s,"{""type"":""synthesis"",""ts"":""T+10s"",""score"":55,""confidence"":0.78,""verdicts"":[{""agent"":""customer"",""label"":""Anomaly"",""level"":""MED"",""tone"":""warn""},{""agent"":""merchant"",""label"":""Merchant"",""level"":""HIGH"",""tone"":""danger""},{""agent"":""network"",""label"":""Network"",""level"":""MED"",""tone"":""warn""},{""agent"":""policy"",""label"":""Policy"",""level"":""REVIEW"",""tone"":""warn""}],""narrative"":""Elevated-risk investigation for RC00000016; keep under review pending confirmation."",""file"":""recommended_action_RC00000016.md"",""cited"":[{""f"":""customer_pattern_RC00000016.md"",""a"":""customer""},{""f"":""merchant_risk_RC00000016.md"",""a"":""merchant""},{""f"":""network_graph_RC00000016.json"",""a"":""network""},{""f"":""policy_match_RC00000016.md"",""a"":""policy""}],""actions"":[{""t"":""Manual review"",""d"":""Review USD 2278.80 transaction before release.""},{""t"":""Write risk note"",""d"":""Persist cluster_RING_156 as an elevated-risk signal.""}]}",639
RC00000017,1,system_event,,T+0s,"{""type"":""system"",""ts"":""T+0s"",""text"":""Case RC00000017 opened from transaction TX0000001420; P1 priority.""}",676
RC00000017,2,agent_message,customer,T+2s,"{""type"":""agent"",""agent"":""customer"",""ts"":""T+2s"",""narrative"":""C000018448 generated a PAYMENT transaction for USD 4990.00. The amount and flow shape are outside the normal synthetic baseline."",""finding"":""Customer anomaly: PAYMENT amount USD 4990.00.""}",676
RC00000017,3,agent_message,merchant,T+4s,"{""type"":""agent"",""agent"":""merchant"",""ts"":""T+4s"",""narrative"":""M00001962 has risk score 99; the transaction matches an elevated merchant or payout pattern."",""finding"":""Merchant or beneficiary risk score 99.""}",676
RC00000017,4,agent_message,network,T+6s,"{""type"":""agent"",""agent"":""network"",""ts"":""T+6s"",""narrative"":""The case graph links customer, device, payout account, and receiver with max edge risk 92."",""finding"":""Graph risk edge observed; cluster RING-157.""}",676
RC00000017,5,agent_message,policy,T+8s,"{""type"":""agent"",""agent"":""policy"",""ts"":""T+8s"",""narrative"":""Policy match recommends hold, escalation, and dispute workflow."",""finding"":""Auto-hold and fraud-ops escalation.""}",676
RC00000017,6,synthesis_ready,,T+10s,"{""type"":""synthesis"",""ts"":""T+10s"",""score"":93,""confidence"":0.91,""verdicts"":[{""agent"":""customer"",""label"":""Anomaly"",""level"":""HIGH"",""tone"":""danger""},{""agent"":""merchant"",""label"":""Merchant"",""level"":""HIGH"",""tone"":""danger""},{""agent"":""network"",""label"":""Network"",""level"":""HIGH"",""tone"":""danger""},{""agent"":""policy"",""label"":""Policy"",""level"":""AUTO-HOLD"",""tone"":""warn""}],""narrative"":""High-confidence fraud investigation for RC00000017; keep the transaction held and open dispute workflow."",""file"":""recommended_action_RC00000017.md"",""cited"":[{""f"":""customer_pattern_RC00000017.md"",""a"":""customer""},{""f"":""merchant_risk_RC00000017.md"",""a"":""merchant""},{""f"":""network_graph_RC00000017.json"",""a"":""network""},{""f"":""policy_match_RC00000017.md"",""a"":""policy""}],""actions"":[{""t"":""Hold transaction"",""d"":""Keep USD 4990.00 held pending fraud-ops review.""},{""t"":""Open dispute case"",""d"":""Start customer-confirmation and dispute workflow.""},{""t"":""Write pattern memory"",""d"":""Persist cluster_RING_157 as a future recall signal.""}]}",676
RC00000018,1,system_event,,T+0s,"{""type"":""system"",""ts"":""T+0s"",""text"":""Case RC00000018 opened from transaction TX0000001615; P2 priority.""}",127
RC00000018,2,agent_message,customer,T+2s,"{""type"":""agent"",""agent"":""customer"",""ts"":""T+2s"",""narrative"":""C000000983 generated a DEBIT transaction for USD 2435.40. The amount and flow shape are outside the normal synthetic baseline."",""finding"":""Customer anomaly: DEBIT amount USD 2435.40.""}",127
RC00000018,3,agent_message,merchant,T+4s,"{""type"":""agent"",""agent"":""merchant"",""ts"":""T+4s"",""narrative"":""M00000667 has risk score 82; the transaction matches an elevated merchant or payout pattern."",""finding"":""Merchant or beneficiary risk score 82.""}",127
RC00000018,4,agent_message,network,T+6s,"{""type"":""agent"",""agent"":""network"",""ts"":""T+6s"",""narrative"":""The case graph links customer, device, payout account, and receiver with max edge risk 70."",""finding"":""Graph risk edge observed; cluster RING-158.""}",127
RC00000018,5,agent_message,policy,T+8s,"{""type"":""agent"",""agent"":""policy"",""ts"":""T+8s"",""narrative"":""Policy match recommends conditional review before release."",""finding"":""Conditional manual review.""}",127
RC00000018,6,synthesis_ready,,T+10s,"{""type"":""synthesis"",""ts"":""T+10s"",""score"":53,""confidence"":0.78,""verdicts"":[{""agent"":""customer"",""label"":""Anomaly"",""level"":""MED"",""tone"":""warn""},{""agent"":""merchant"",""label"":""Merchant"",""level"":""HIGH"",""tone"":""danger""},{""agent"":""network"",""label"":""Network"",""level"":""MED"",""tone"":""warn""},{""agent"":""policy"",""label"":""Policy"",""level"":""REVIEW"",""tone"":""warn""}],""narrative"":""Elevated-risk investigation for RC00000018; keep under review pending confirmation."",""file"":""recommended_action_RC00000018.md"",""cited"":[{""f"":""customer_pattern_RC00000018.md"",""a"":""customer""},{""f"":""merchant_risk_RC00000018.md"",""a"":""merchant""},{""f"":""network_graph_RC00000018.json"",""a"":""network""},{""f"":""policy_match_RC00000018.md"",""a"":""policy""}],""actions"":[{""t"":""Manual review"",""d"":""Review USD 2435.40 transaction before release.""},{""t"":""Write risk note"",""d"":""Persist cluster_RING_158 as an elevated-risk signal.""}]}",127
RC00000019,1,system_event,,T+0s,"{""type"":""system"",""ts"":""T+0s"",""text"":""Case RC00000019 opened from transaction TX0000001800; P2 priority.""}",312
RC00000019,2,agent_message,customer,T+2s,"{""type"":""agent"",""agent"":""customer"",""ts"":""T+2s"",""narrative"":""C000003388 generated a CASH_IN transaction for USD 5482.40. The amount and flow shape are outside the normal synthetic baseline."",""finding"":""Customer anomaly: CASH_IN amount USD 5482.40.""}",312
RC00000019,3,agent_message,merchant,T+4s,"{""type"":""agent"",""agent"":""merchant"",""ts"":""T+4s"",""narrative"":""C000012189 has risk score 87; the transaction matches an elevated merchant or payout pattern."",""finding"":""Merchant or beneficiary risk score 87.""}",312
RC00000019,4,agent_message,network,T+6s,"{""type"":""agent"",""agent"":""network"",""ts"":""T+6s"",""narrative"":""The case graph links customer, device, payout account, and receiver with max edge risk 70."",""finding"":""Graph risk edge observed; cluster RING-159.""}",312
RC00000019,5,agent_message,policy,T+8s,"{""type"":""agent"",""agent"":""policy"",""ts"":""T+8s"",""narrative"":""Policy match recommends conditional review before release."",""finding"":""Conditional manual review.""}",312
RC00000019,6,synthesis_ready,,T+10s,"{""type"":""synthesis"",""ts"":""T+10s"",""score"":57,""confidence"":0.78,""verdicts"":[{""agent"":""customer"",""label"":""Anomaly"",""level"":""MED"",""tone"":""warn""},{""agent"":""merchant"",""label"":""Merchant"",""level"":""HIGH"",""tone"":""danger""},{""agent"":""network"",""label"":""Network"",""level"":""MED"",""tone"":""warn""},{""agent"":""policy"",""label"":""Policy"",""level"":""REVIEW"",""tone"":""warn""}],""narrative"":""Elevated-risk investigation for RC00000019; keep under review pending confirmation."",""file"":""recommended_action_RC00000019.md"",""cited"":[{""f"":""customer_pattern_RC00000019.md"",""a"":""customer""},{""f"":""merchant_risk_RC00000019.md"",""a"":""merchant""},{""f"":""network_graph_RC00000019.json"",""a"":""network""},{""f"":""policy_match_RC00000019.md"",""a"":""policy""}],""actions"":[{""t"":""Manual review"",""d"":""Review USD 5482.40 transaction before release.""},{""t"":""Write risk note"",""d"":""Persist cluster_RING_159 as an elevated-risk signal.""}]}",312
RC00000020,1,system_event,,T+0s,"{""type"":""system"",""ts"":""T+0s"",""text"":""Case RC00000020 opened from transaction TX0000001837; P2 priority.""}",349
RC00000020,2,agent_message,customer,T+2s,"{""type"":""agent"",""agent"":""customer"",""ts"":""T+2s"",""narrative"":""C000003869 generated a PAYMENT transaction for USD 748.80. The amount and flow shape are outside the normal synthetic baseline."",""finding"":""Customer anomaly: PAYMENT amount USD 748.80.""}",349
RC00000020,3,agent_message,merchant,T+4s,"{""type"":""agent"",""agent"":""merchant"",""ts"":""T+4s"",""narrative"":""M00004885 has risk score 88; the transaction matches an elevated merchant or payout pattern."",""finding"":""Merchant or beneficiary risk score 88.""}",349
RC00000020,4,agent_message,network,T+6s,"{""type"":""agent"",""agent"":""network"",""ts"":""T+6s"",""narrative"":""The case graph links customer, device, payout account, and receiver with max edge risk 70."",""finding"":""Graph risk edge observed; cluster RING-160.""}",349
